id,title,description,availability,condition,price,sale_price,link,image_link,brand,item_group_id,sku
56319135449353,Limited Edition Bundle: Velvet Dust - 3 of each,"<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<p>Two of our bestselling products recreated for winter.</p>
<p>A powdery, comforting scent with a silky finish, built from real ingredients and pure essential oils. </p>
<p><strong>The scent is our take on a winter evening. </strong>Soft lavender, a touch of vanilla, a smooth orris note, and the floral depth of jasmine grandiflorum. The deodorant version adds labdanum and benzoin for a slightly deeper, resin like warmth that still feels light and wearable.</p>
<p>The dream duo.</p>
<p><strong>The body cream</strong> gives the deep nourishment cold weather demands.</p>
<p><strong>The deodorant</strong> brings a clean, comforting scent that stays close to the skin.</p>
<p>Together they create a winter routine that feels simple, warm, and grounding.</p>
<h3><span style=""text-decoration: underline;"">The bundle includes:</span></h3>
<p><strong>1 x Velvet Dust Tallow Body Cream</strong></p>
<p>A rich, melt in tallow body cream for deep winter nourishment. Scented with lavender, vanilla, orris, and jasmine grandiflorum for a soft, powdery, refined finish.</p>
<p><strong>1 x Velvet Dust Tallow Deodorant</strong></p>
<p>A gentle but effective natural deodorant that stays comfortable on sensitive skin. Scented with lavender, vanilla, orris, jasmine grandiflorum, plus labdanum and benzoin for a warm winter depth.</p>
<p>Both products are handcrafted in small seasonal batches using grass-fed Irish tallow and pure essential oils.</p>",out of stock,new,147.00 GBP,110.00 GBP,https://ancestralcosmetics.com/en-gb/products/limited-edition-bundle-velvet-dust,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/Velvet_Dust_-_bundle_1-2_1.jpg?v=1763826300,Ancestral Cosmetics,15386697400585,AC31-3
56318513447177,Tallow Body Cream: Velvet Dust - 1 pack,"<p dir=""ltr""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<p>A winter formula made to soften dry skin, support the skin barrier, and leave a clean, powdery scent on the skin.</p>
<p>The texture is rich but smooth, melts on contact, and absorbs without heaviness.</p>
<p><strong>Key benefits:</strong></p>
<ul>
<li>Deep winter hydration</li>
<li>Helps calm dryness and irritation</li>
<li>Soft, smooth, non greasy finish</li>
<li>Powdery, refined winter scent</li>
<li>Safe for sensitive skin and family friendly</li>
</ul>
<p><strong>Scent profile:</strong></p>
<p>Lavender for calm, vanilla for warmth, orris for a silky powdery finish, jasmine grandiflorum for gentle floral depth.</p>
<ul></ul>
<h3>What is tallow body cream?</h3>
<p>Tallow Body Cream is soft and silky, luxurious body cream, made with just a few ancestral ingredients, and nothing else.</p>
<p><strong>Soft to the touch, light on the skin</strong>, and deeply restorative beneath the surface, this cream was designed to feel like a daily ritual you never knew you needed. Its texture is smooth, almost mousse-like - rich without being heavy, nourishing without feeling oily. It will leave your skin feeling like your skin again. </p>
<p>Tallow Body Cream will disappear into your skin, leaving it deeply moisturised, subtly scented, and quietly radiant. Use it daily or sparingly - either way, a little goes a long way.</p>
<p>This cream is created for people who:</p>
<ul>
<li>Prefer fewer ingredients, but real ones</li>
<li>React to synthetic creams or overly complex products</li>
<li>Crave a skincare routine that feels grounding and nourishing</li>
<li>Want soft, hydrated skin without residue or shine</li>
</ul>
<p>Tallow Body Cream is formulated with no questionable ingredients usually found in skincare products. We use only truly natural ingredients: grass-fed tallow, cold-pressed organic golden jojoba oil, beeswax and pure essential oils (also available in <a href=""https://ancestralcosmetics.com/products/unscented-tallow-body-cream"" rel=""noopener"" target=""_blank"">unscented version</a>).</p>
<p>For most of human history, skincare wasn’t complicated. It was natural, intuitive, and rooted in the whole animal and plant. This cream is a return to that way - with a formula that respects both the body and the land.</p>
<ul>
<li>
<strong>Beef Tallow</strong> - From Irish grass-fed &amp; finished cow raised on open pasture. Naturally high in skin-compatible fats and vitamins A, D, E, and K2.</li>
<li>
<strong>Jojoba Oil</strong> - Closest to the skin’s own sebum. Balancing, lightweight, and non-pore-clogging.</li>
<li>
<strong>Beeswax</strong> - Adds structure and natural preservation. Helps seal in moisture without suffocating the skin.</li>
<li>
<strong>Essential Oils of Lavender, Vanilla, Orris and Jasmine Grandiflorum</strong> - Softly aromatic, never overpowering. A grounded, powdery warmth that lingers close to the skin.</li>
</ul>
<p dir=""ltr""><span><strong>Size:</strong> 120ml - 4 oz</span><span></span></p>
<p dir=""ltr""><span>If you are looking for unscented version with no added essential oils check out the <a href=""https://ancestralcosmetics.com/products/unscented-tallow-body-cream"" rel=""noopener"" target=""_blank"">Unscented Tallow Body Cream</a>.</span><span></span></p>",out of stock,new,33.00 GBP,,https://ancestralcosmetics.com/en-gb/products/tallow-body-cream-velvet-dust,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/Velvet_Dust_-_Body_cream_1-2_1.jpg?v=1763826053,Ancestral Cosmetics,15386650214665,AC29
56318513479945,Tallow Body Cream: Velvet Dust - 2 pack,"<p dir=""ltr""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<p>A winter formula made to soften dry skin, support the skin barrier, and leave a clean, powdery scent on the skin.</p>
<p>The texture is rich but smooth, melts on contact, and absorbs without heaviness.</p>
<p><strong>Key benefits:</strong></p>
<ul>
<li>Deep winter hydration</li>
<li>Helps calm dryness and irritation</li>
<li>Soft, smooth, non greasy finish</li>
<li>Powdery, refined winter scent</li>
<li>Safe for sensitive skin and family friendly</li>
</ul>
<p><strong>Scent profile:</strong></p>
<p>Lavender for calm, vanilla for warmth, orris for a silky powdery finish, jasmine grandiflorum for gentle floral depth.</p>
<ul></ul>
<h3>What is tallow body cream?</h3>
<p>Tallow Body Cream is soft and silky, luxurious body cream, made with just a few ancestral ingredients, and nothing else.</p>
<p><strong>Soft to the touch, light on the skin</strong>, and deeply restorative beneath the surface, this cream was designed to feel like a daily ritual you never knew you needed. Its texture is smooth, almost mousse-like - rich without being heavy, nourishing without feeling oily. It will leave your skin feeling like your skin again. </p>
<p>Tallow Body Cream will disappear into your skin, leaving it deeply moisturised, subtly scented, and quietly radiant. Use it daily or sparingly - either way, a little goes a long way.</p>
<p>This cream is created for people who:</p>
<ul>
<li>Prefer fewer ingredients, but real ones</li>
<li>React to synthetic creams or overly complex products</li>
<li>Crave a skincare routine that feels grounding and nourishing</li>
<li>Want soft, hydrated skin without residue or shine</li>
</ul>
<p>Tallow Body Cream is formulated with no questionable ingredients usually found in skincare products. We use only truly natural ingredients: grass-fed tallow, cold-pressed organic golden jojoba oil, beeswax and pure essential oils (also available in <a href=""https://ancestralcosmetics.com/products/unscented-tallow-body-cream"" rel=""noopener"" target=""_blank"">unscented version</a>).</p>
<p>For most of human history, skincare wasn’t complicated. It was natural, intuitive, and rooted in the whole animal and plant. This cream is a return to that way - with a formula that respects both the body and the land.</p>
<ul>
<li>
<strong>Beef Tallow</strong> - From Irish grass-fed &amp; finished cow raised on open pasture. Naturally high in skin-compatible fats and vitamins A, D, E, and K2.</li>
<li>
<strong>Jojoba Oil</strong> - Closest to the skin’s own sebum. Balancing, lightweight, and non-pore-clogging.</li>
<li>
<strong>Beeswax</strong> - Adds structure and natural preservation. Helps seal in moisture without suffocating the skin.</li>
<li>
<strong>Essential Oils of Lavender, Vanilla, Orris and Jasmine Grandiflorum</strong> - Softly aromatic, never overpowering. A grounded, powdery warmth that lingers close to the skin.</li>
</ul>
<p dir=""ltr""><span><strong>Size:</strong> 120ml - 4 oz</span><span></span></p>
<p dir=""ltr""><span>If you are looking for unscented version with no added essential oils check out the <a href=""https://ancestralcosmetics.com/products/unscented-tallow-body-cream"" rel=""noopener"" target=""_blank"">Unscented Tallow Body Cream</a>.</span><span></span></p>",out of stock,new,58.00 GBP,,https://ancestralcosmetics.com/en-gb/products/tallow-body-cream-velvet-dust,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/Velvet_Dust_-_Body_cream_1-2_1.jpg?v=1763826053,Ancestral Cosmetics,15386650214665,AC29-2
56318513512713,Tallow Body Cream: Velvet Dust - 3 pack,"<p dir=""ltr""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<p>A winter formula made to soften dry skin, support the skin barrier, and leave a clean, powdery scent on the skin.</p>
<p>The texture is rich but smooth, melts on contact, and absorbs without heaviness.</p>
<p><strong>Key benefits:</strong></p>
<ul>
<li>Deep winter hydration</li>
<li>Helps calm dryness and irritation</li>
<li>Soft, smooth, non greasy finish</li>
<li>Powdery, refined winter scent</li>
<li>Safe for sensitive skin and family friendly</li>
</ul>
<p><strong>Scent profile:</strong></p>
<p>Lavender for calm, vanilla for warmth, orris for a silky powdery finish, jasmine grandiflorum for gentle floral depth.</p>
<ul></ul>
<h3>What is tallow body cream?</h3>
<p>Tallow Body Cream is soft and silky, luxurious body cream, made with just a few ancestral ingredients, and nothing else.</p>
<p><strong>Soft to the touch, light on the skin</strong>, and deeply restorative beneath the surface, this cream was designed to feel like a daily ritual you never knew you needed. Its texture is smooth, almost mousse-like - rich without being heavy, nourishing without feeling oily. It will leave your skin feeling like your skin again. </p>
<p>Tallow Body Cream will disappear into your skin, leaving it deeply moisturised, subtly scented, and quietly radiant. Use it daily or sparingly - either way, a little goes a long way.</p>
<p>This cream is created for people who:</p>
<ul>
<li>Prefer fewer ingredients, but real ones</li>
<li>React to synthetic creams or overly complex products</li>
<li>Crave a skincare routine that feels grounding and nourishing</li>
<li>Want soft, hydrated skin without residue or shine</li>
</ul>
<p>Tallow Body Cream is formulated with no questionable ingredients usually found in skincare products. We use only truly natural ingredients: grass-fed tallow, cold-pressed organic golden jojoba oil, beeswax and pure essential oils (also available in <a href=""https://ancestralcosmetics.com/products/unscented-tallow-body-cream"" rel=""noopener"" target=""_blank"">unscented version</a>).</p>
<p>For most of human history, skincare wasn’t complicated. It was natural, intuitive, and rooted in the whole animal and plant. This cream is a return to that way - with a formula that respects both the body and the land.</p>
<ul>
<li>
<strong>Beef Tallow</strong> - From Irish grass-fed &amp; finished cow raised on open pasture. Naturally high in skin-compatible fats and vitamins A, D, E, and K2.</li>
<li>
<strong>Jojoba Oil</strong> - Closest to the skin’s own sebum. Balancing, lightweight, and non-pore-clogging.</li>
<li>
<strong>Beeswax</strong> - Adds structure and natural preservation. Helps seal in moisture without suffocating the skin.</li>
<li>
<strong>Essential Oils of Lavender, Vanilla, Orris and Jasmine Grandiflorum</strong> - Softly aromatic, never overpowering. A grounded, powdery warmth that lingers close to the skin.</li>
</ul>
<p dir=""ltr""><span><strong>Size:</strong> 120ml - 4 oz</span><span></span></p>
<p dir=""ltr""><span>If you are looking for unscented version with no added essential oils check out the <a href=""https://ancestralcosmetics.com/products/unscented-tallow-body-cream"" rel=""noopener"" target=""_blank"">Unscented Tallow Body Cream</a>.</span><span></span></p>",out of stock,new,87.00 GBP,,https://ancestralcosmetics.com/en-gb/products/tallow-body-cream-velvet-dust,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/Velvet_Dust_-_Body_cream_1-2_1.jpg?v=1763826053,Ancestral Cosmetics,15386650214665,AC29-3
56646533710089,The Ancestral Men Kit,"<p class=""p1""><img src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350"" alt=""""></p>
<p class=""p1"">Straightforward care for men who want products that actually work.</p>
<p class=""p1"">This kit brings together nourishing tallow, clean freshness and daily protection in one simple routine that fits easily into any lifestyle.</p>
<p class=""p1"">No unnecessary steps, no complicated ingredients, just reliable essentials that keep your skin steady, healthy and supported every day.</p>
<p>This bundle contains:</p>
<p>1 x Tallow &amp; Honey Balm (choose Original or Unscented)<br>1 x Tallow Deodorant (Pine Forest or choose your scent)<br>1 x Tallow Sun Balm<br></p>",in stock,new,67.00 GBP,51.00 GBP,https://ancestralcosmetics.com/en-gb/products/the-ancestral-men-kit,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_men_kit.jpg?v=1764170276,Ancestral Cosmetics,15433398649097,AC-BNDL-MEN-KIT
56646533054729,Tallow & Pine Set,"<p class=""p1""><img src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350"" alt=""""></p>
<p class=""p1"">Fresh, simple and naturally effective.</p>
<p class=""p1"">This set pairs nourishing tallow balm care with a clean deodorant freshness, creating a straightforward daily ritual that feels grounding and reliable.</p>
<p class=""p1"">It is an easy gift and an everyday essential for anyone who wants simple products that work with the body, not against it.</p>
<p>This bundle contains:</p>
<p>1 x Tallow &amp; Honey Balm (choose Original or Unscented)<br>1 x Tallow Deodorant (Pine Forest or choose your scent)<br></p>",in stock,new,38.00 GBP,31.00 GBP,https://ancestralcosmetics.com/en-gb/products/tallow-pine-set,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_and_pine_set.jpg?v=1764168808,Ancestral Cosmetics,15433398386953,AC-BNDL-PINE
56644933288201,Winter Tallow Set,"<p class=""p1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<p class=""p1"">Winter can be tough on skin, so this bundle brings together a full ritual of rich tallow care to keep everything calm, soft and protected.</p>
<p class=""p1"">Winter Tallow Set is built for deep hydration, gentle repair and daily resilience during cold months, giving your skin that steady, nourished feeling even when the weather is harsh.</p>
<p class=""p1"">Perfect for gifting and perfect for anyone who wants their winter routine to feel warm, grounded and truly restorative.</p>
<p><span data-preserver-spaces=""true"">This bundle contains:</span></p>
<ul>
<li><span data-preserver-spaces=""true"">1 x Tallow &amp; Honey Balm (choose Original or Unscented)</span></li>
<li><span data-preserver-spaces=""true"">1 x Tallow Body Cream (choose scented or unscented)</span></li>
<li><span data-preserver-spaces=""true"">1 x Tallow &amp; Black Seed Oil Clarifying Cream</span></li>
<li><span data-preserver-spaces=""true"">1 x Tallow &amp; Charcoal Cleansing Balm</span></li>
<li>
<span data-preserver-spaces=""true"">1 x Tallow Sun Balm</span><span data-preserver-spaces=""true""></span>
</li>
</ul>",in stock,new,141.00 GBP,97.00 GBP,https://ancestralcosmetics.com/en-gb/products/winter-tallow-set,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/winter_tallow_set-2.jpg?v=1764166475,Ancestral Cosmetics,15432686272777,AC-BNDL-WINTER
48791668785417,Essentials Bundle,"<p><img src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350"" alt=""""></p>
<p>Shop our Essential Bundle and cover all the basics you need to start switching to truly natural, animal-based skincare products.</p>
<p><span data-preserver-spaces=""true"">This bundle contains:</span></p>
<ul>
<li><span data-preserver-spaces=""true"">1 x Tallow &amp; Honey Balm (choose Original or Unscented)</span></li>
<li><span data-preserver-spaces=""true"">1 x Tallow Deodorant (choose your scent)</span></li>
<li><span data-preserver-spaces=""true"">1 x Tallow Body Cream (choose scented or unscented)</span></li>
<li><span data-preserver-spaces=""true"">1 x Tallow &amp; Honey Lip Balm (choose your flavour)</span></li>
<li><span data-preserver-spaces=""true"">1 x Tallow &amp; Charcoal Cleansing Balm</span></li>
</ul>",in stock,new,100.00 GBP,69.00 GBP,https://ancestralcosmetics.com/en-gb/products/essentials-bundle,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/Bundles.jpg?v=1764677838,Ancestral Cosmetics,9376510279945,AC-BNDL-ESSENTIALS
55611653554441,Unscented Tallow Body Cream - 1 pack,"<p dir=""ltr""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<ul>
<li>Whole Body Tallow Cream</li>
<li>Deeply hydrating and nourishing - formulated for all skin types</li>
<li>Smooth and lightweight, perfect for the entire body</li>
<li>Grass-Fed, Pasture-Raised Irish Beef Tallow, Cold-Pressed Organic Golden Jojoba Oil, Unrefined Beeswax<br>
</li>
<li>
<p class=""p1"">Formulated without essential oils, making it a simple and minimalist formula.</p>
</li>
</ul>
<p>Our Most Luxurious Cream Yet.</p>
<p>Tallow Body Cream is soft and silky, luxurious body cream, made with just a few ancestral ingredients, and nothing else.</p>
<p><strong>Soft to the touch, light on the skin</strong>, and deeply restorative beneath the surface, this cream was designed to feel like a daily ritual you never knew you needed. Its texture is smooth, almost mousse-like - rich without being heavy, nourishing without feeling oily. It will leave your skin feeling like your skin again. </p>
<p>Tallow Body Cream will disappear into your skin, leaving it deeply moisturised, subtly scented, and quietly radiant. Use it daily or sparingly - either way, a little goes a long way.</p>
<p>This cream is created for people who:</p>
<ul>
<li>Prefer fewer ingredients, but real ones</li>
<li>React to synthetic creams or overly complex products</li>
<li>Crave a skincare routine that feels grounding and nourishing</li>
<li>Want soft, hydrated skin without residue or shine</li>
</ul>
<p>Tallow Body Cream is formulated with no questionable ingredients usually found in skincare products. We use only truly natural ingredients: grass-fed tallow, cold-pressed organic golden jojoba oil and beeswax.</p>
<p>For most of human history, skincare wasn’t complicated. It was natural, intuitive, and rooted in the whole animal and plant. This cream is a return to that way - with a formula that respects both the body and the land.</p>
<ul>
<li>
<strong>Beef Tallow</strong> - From Irish grass-fed &amp; finished cow raised on open pasture. Naturally high in skin-compatible fats and vitamins A, D, E, and K2.</li>
<li>
<strong>Jojoba Oil</strong> - Closest to the skin’s own sebum. Balancing, lightweight, and non-pore-clogging.</li>
<li>
<strong>Beeswax</strong> - Adds structure and natural preservation. Helps seal in moisture without suffocating the skin.</li>
</ul>
<p dir=""ltr""><span><strong>Size:</strong> 120ml - 4 oz</span><span></span></p>",in stock,new,33.00 GBP,,https://ancestralcosmetics.com/en-gb/products/unscented-tallow-body-cream,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/unsc_body_1.png?v=1772644572,Ancestral Cosmetics,15183758033161,AC28
55611653587209,Unscented Tallow Body Cream - 2 pack,"<p dir=""ltr""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<ul>
<li>Whole Body Tallow Cream</li>
<li>Deeply hydrating and nourishing - formulated for all skin types</li>
<li>Smooth and lightweight, perfect for the entire body</li>
<li>Grass-Fed, Pasture-Raised Irish Beef Tallow, Cold-Pressed Organic Golden Jojoba Oil, Unrefined Beeswax<br>
</li>
<li>
<p class=""p1"">Formulated without essential oils, making it a simple and minimalist formula.</p>
</li>
</ul>
<p>Our Most Luxurious Cream Yet.</p>
<p>Tallow Body Cream is soft and silky, luxurious body cream, made with just a few ancestral ingredients, and nothing else.</p>
<p><strong>Soft to the touch, light on the skin</strong>, and deeply restorative beneath the surface, this cream was designed to feel like a daily ritual you never knew you needed. Its texture is smooth, almost mousse-like - rich without being heavy, nourishing without feeling oily. It will leave your skin feeling like your skin again. </p>
<p>Tallow Body Cream will disappear into your skin, leaving it deeply moisturised, subtly scented, and quietly radiant. Use it daily or sparingly - either way, a little goes a long way.</p>
<p>This cream is created for people who:</p>
<ul>
<li>Prefer fewer ingredients, but real ones</li>
<li>React to synthetic creams or overly complex products</li>
<li>Crave a skincare routine that feels grounding and nourishing</li>
<li>Want soft, hydrated skin without residue or shine</li>
</ul>
<p>Tallow Body Cream is formulated with no questionable ingredients usually found in skincare products. We use only truly natural ingredients: grass-fed tallow, cold-pressed organic golden jojoba oil and beeswax.</p>
<p>For most of human history, skincare wasn’t complicated. It was natural, intuitive, and rooted in the whole animal and plant. This cream is a return to that way - with a formula that respects both the body and the land.</p>
<ul>
<li>
<strong>Beef Tallow</strong> - From Irish grass-fed &amp; finished cow raised on open pasture. Naturally high in skin-compatible fats and vitamins A, D, E, and K2.</li>
<li>
<strong>Jojoba Oil</strong> - Closest to the skin’s own sebum. Balancing, lightweight, and non-pore-clogging.</li>
<li>
<strong>Beeswax</strong> - Adds structure and natural preservation. Helps seal in moisture without suffocating the skin.</li>
</ul>
<p dir=""ltr""><span><strong>Size:</strong> 120ml - 4 oz</span><span></span></p>",in stock,new,58.00 GBP,,https://ancestralcosmetics.com/en-gb/products/unscented-tallow-body-cream,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/unsc_body_1.png?v=1772644572,Ancestral Cosmetics,15183758033161,AC28-2
55611653619977,Unscented Tallow Body Cream - 3 pack,"<p dir=""ltr""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<ul>
<li>Whole Body Tallow Cream</li>
<li>Deeply hydrating and nourishing - formulated for all skin types</li>
<li>Smooth and lightweight, perfect for the entire body</li>
<li>Grass-Fed, Pasture-Raised Irish Beef Tallow, Cold-Pressed Organic Golden Jojoba Oil, Unrefined Beeswax<br>
</li>
<li>
<p class=""p1"">Formulated without essential oils, making it a simple and minimalist formula.</p>
</li>
</ul>
<p>Our Most Luxurious Cream Yet.</p>
<p>Tallow Body Cream is soft and silky, luxurious body cream, made with just a few ancestral ingredients, and nothing else.</p>
<p><strong>Soft to the touch, light on the skin</strong>, and deeply restorative beneath the surface, this cream was designed to feel like a daily ritual you never knew you needed. Its texture is smooth, almost mousse-like - rich without being heavy, nourishing without feeling oily. It will leave your skin feeling like your skin again. </p>
<p>Tallow Body Cream will disappear into your skin, leaving it deeply moisturised, subtly scented, and quietly radiant. Use it daily or sparingly - either way, a little goes a long way.</p>
<p>This cream is created for people who:</p>
<ul>
<li>Prefer fewer ingredients, but real ones</li>
<li>React to synthetic creams or overly complex products</li>
<li>Crave a skincare routine that feels grounding and nourishing</li>
<li>Want soft, hydrated skin without residue or shine</li>
</ul>
<p>Tallow Body Cream is formulated with no questionable ingredients usually found in skincare products. We use only truly natural ingredients: grass-fed tallow, cold-pressed organic golden jojoba oil and beeswax.</p>
<p>For most of human history, skincare wasn’t complicated. It was natural, intuitive, and rooted in the whole animal and plant. This cream is a return to that way - with a formula that respects both the body and the land.</p>
<ul>
<li>
<strong>Beef Tallow</strong> - From Irish grass-fed &amp; finished cow raised on open pasture. Naturally high in skin-compatible fats and vitamins A, D, E, and K2.</li>
<li>
<strong>Jojoba Oil</strong> - Closest to the skin’s own sebum. Balancing, lightweight, and non-pore-clogging.</li>
<li>
<strong>Beeswax</strong> - Adds structure and natural preservation. Helps seal in moisture without suffocating the skin.</li>
</ul>
<p dir=""ltr""><span><strong>Size:</strong> 120ml - 4 oz</span><span></span></p>",in stock,new,82.00 GBP,,https://ancestralcosmetics.com/en-gb/products/unscented-tallow-body-cream,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/unsc_body_1.png?v=1772644572,Ancestral Cosmetics,15183758033161,AC28-3
55611629699337,Tallow Body Cream - 1 pack,"<p dir=""ltr""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0651/0428/1865/files/tallow_balm-3.png?v=1764680350""></p>
<ul>
<li>Whole Body Tallow Cream</li>
<li>Deeply hydrating and nourishing - formulated for all skin types</li>
<li>Smooth and lightweight, perfect for the entire body</li>
<li>Grass-Fed, Pasture-Raised Irish Beef Tallow, Cold-Pressed Organic Golden Jojoba Oil, Unrefined Beeswax</li>
<li>A unique blend of 100% pure essential oils of Vanilla, Jasmine and Bergamot</li>
</ul>
<p>Our Most Luxurious Cream Yet.</p>
<p>Tallow Body Cream is soft and silky, luxurious body cream, made with just a few ancestral ingredients, and nothing else.</p>
<p><strong>Soft to the touch, light on the skin</strong>, and deeply restorative beneath the surface, this cream was designed to feel like a daily ritual you never knew you needed. Its texture is smooth, almost mousse-like - rich without being heavy, nourishing without feeling oily. It will leave your skin feeling like your skin again. </p>
<p>Tallow Body Cream will disappear into your skin, leaving it deeply moisturised, subtly scented, and quietly radiant. Use it daily or sparingly - either way, a little goes a long way.</p>
<p>This cream is created for people who:</p>
<ul>
<li>Prefer fewer ingredients, but real ones</li>
<li>React to synthetic creams or overly complex products</li>
<li>Crave a skincare routine that feels grounding and nourishing</li>
<li>Want soft, hydrated skin without residue or shine</li>
</ul>
<p>Tallow Body Cream is formulated with no questionable ingredients usually found in skincare products. We use only truly natural ingredients: grass-fed tallow, cold-pressed organic golden jojoba oil, beeswax and pure essential oils (also available in <a href=""https://ancestralcosmetics.com/products/unscented-tallow-body-cream"" rel=""noopener"" target=""_blank"">unscented version</a>).</p>
<p>For most of human history, skincare wasn’t complicated. It was natural, intuitive, and rooted in the whole animal and plant. This cream is a return to that way - with a formula that respects both the body and the land.</p>
<ul>
<li>
<strong>Beef Tallow</strong> - From Irish grass-fed &amp; finished cow raised on open pasture. Naturally high in skin-compatible fats and vitamins A, D, E, and K2.</li>
<li>
<strong>Jojoba Oil</strong> - Closest to the skin’s own sebum. Balancing, lightweight, and non-pore-clogging.</li>
<li>
<strong>Beeswax</strong> - Adds structure and natural preservation. Helps seal in moisture without suffocating the skin.</li>
<li>
<strong>Essential Oils of Vanilla, Jasmine and Bergamot</strong> - Softly aromatic, never overpowering. A grounded floral warmth that lingers close to the skin.</li>
</ul>
<p dir=""ltr""><span><strong>Size:</strong> 120ml - 4 oz</span><span></span></p>
<p dir=""ltr""><span>If you are looking for unscented version check out the <a href=""https://ancestralcosmetics.com/products/unscented-tallow-body-cream"" rel=""noopener"" target=""_blank"">Unscented Tallow Body Cream</a>.</span><span></span></p>",in stock,new,33.00 GBP,,https://ancestralcosmetics.com/en-gb/products/tallow-body-cream,https://cdn.shopify.com/s/files/1/0651/0428/1865/files/Body_cream_1.jpg?v=1755882795,Ancestral Cosmetics,15183752986889,AC27
